ts,x,y,z
2025-09-28T05:29:30.691000Z,-0.305,0.671,-0.549
2025-09-28T05:29:31.087000Z,-0.305,0.488,-0.366
2025-09-28T05:29:31.484000Z,-0.244,0.977,-0.244
2025-09-28T05:29:32.399000Z,-0.183,0.549,-0.183
2025-09-28T05:29:32.999000Z,-0.061,0.854,0.122
2025-09-28T05:29:33.530000Z,-0.183,0.732,-0.244
2025-09-28T05:29:33.965000Z,0.0,0.977,0.061
2025-09-28T05:29:33.966000Z,0.0,0.977,0.061
2025-09-28T05:29:34.335000Z,-0.122,0.854,0.0
2025-09-28T05:29:34.337000Z,-0.122,0.854,0.0
2025-09-28T05:29:34.752000Z,-0.183,0.61,-0.183
2025-09-28T05:29:35.165000Z,-0.671,0.488,-1.465
2025-09-28T05:29:35.171000Z,-0.671,0.488,-1.465
2025-09-28T05:29:35.577000Z,-0.183,0.977,0.061
2025-09-28T05:29:35.578000Z,-0.183,0.977,0.061
2025-09-28T05:29:36.603000Z,0.061,1.282,0.0
2025-09-28T05:29:36.966000Z,-0.427,0.732,-0.671
2025-09-28T05:29:36.969000Z,-0.427,0.732,-0.671
2025-09-28T05:29:37.335000Z,-0.244,0.793,-0.183
2025-09-28T05:29:38.188000Z,-0.183,1.038,-0.061
2025-09-28T05:29:38.602000Z,-0.183,-0.793,-0.183
2025-09-28T05:29:39.012000Z,-0.061,0.977,0.305
2025-09-28T05:29:39.333000Z,-0.305,0.732,-0.427
2025-09-28T05:29:40.088000Z,0.0,0.732,0.244
2025-09-28T05:29:40.437000Z,-0.549,1.343,-0.977
2025-09-28T05:29:40.452000Z,-0.549,1.343,-0.977
2025-09-28T05:29:41.159000Z,-0.488,0.793,-0.854
2025-09-28T05:29:41.161000Z,-0.488,0.793,-0.854
2025-09-28T05:29:41.493000Z,-0.488,0.671,-0.793
2025-09-28T05:29:41.953000Z,0.061,1.16,0.305
2025-09-28T05:29:41.954000Z,0.061,1.16,0.305
2025-09-28T05:29:42.389000Z,-0.183,0.793,0.366
2025-09-28T05:29:42.395000Z,-0.183,0.793,0.366
2025-09-28T05:29:42.813000Z,-0.916,0.061,-2.014
2025-09-28T05:29:42.814000Z,-0.916,0.061,-2.014
2025-09-28T05:29:43.358000Z,-0.549,1.16,-0.854
2025-09-28T05:29:43.359000Z,-0.549,1.16,-0.854
2025-09-28T05:29:43.768000Z,0.427,1.77,1.892
2025-09-28T05:29:43.769000Z,0.427,1.77,1.892
2025-09-28T05:29:44.185000Z,-0.305,0.549,-0.366
2025-09-28T05:29:45.007000Z,-0.244,1.038,-0.366
2025-09-28T05:29:45.008000Z,-0.244,1.038,-0.366
2025-09-28T05:29:45.399000Z,-0.183,0.732,0.0
2025-09-28T05:29:45.832000Z,-0.244,0.793,-0.183
2025-09-28T05:29:46.230000Z,-0.61,0.61,-1.16
2025-09-28T05:29:46.690000Z,-0.61,0.488,-1.343
2025-09-28T05:29:47.273000Z,-0.244,0.671,-0.244
2025-09-28T05:29:47.715000Z,-0.366,0.732,-0.244
2025-09-28T05:29:48.288000Z,-0.305,0.732,-0.61
2025-09-28T05:29:48.678000Z,-0.427,0.793,-0.61
2025-09-28T05:29:48.680000Z,-0.427,0.793,-0.61
2025-09-28T05:29:49.761000Z,-0.122,0.793,-0.122
2025-09-28T05:29:50.099000Z,-0.305,0.793,-0.427
2025-09-28T05:29:50.441000Z,0.061,0.916,0.61
2025-09-28T05:29:50.933000Z,-0.244,0.793,-0.244
2025-09-28T05:29:50.995000Z,-0.244,0.793,-0.244
2025-09-28T05:29:51.353000Z,-0.122,0.854,0.061
2025-09-28T05:29:51.755000Z,-0.427,0.793,-0.977
2025-09-28T05:29:52.627000Z,0.122,0.977,0.549
2025-09-28T05:29:53.186000Z,-0.305,0.793,-0.305
2025-09-28T05:29:53.660000Z,-0.549,0.549,-1.16
2025-09-28T05:29:54.466000Z,-0.427,0.671,-0.793
2025-09-28T05:29:54.882000Z,-0.244,0.916,-0.122
2025-09-28T05:29:54.890000Z,-0.244,0.916,-0.122
2025-09-28T05:29:55.328000Z,-0.549,0.61,-1.526
2025-09-28T05:29:55.720000Z,-0.488,0.671,-0.916
2025-09-28T05:29:56.042000Z,-0.671,0.793,-1.343
2025-09-28T05:29:56.385000Z,-0.549,0.61,-1.099
2025-09-28T05:29:56.394000Z,-0.549,0.61,-1.099
2025-09-28T05:29:56.929000Z,-0.244,0.854,-0.183
2025-09-28T05:29:57.490000Z,-0.427,0.793,-0.793
2025-09-28T05:29:57.960000Z,-0.488,0.793,-0.793
2025-09-28T05:29:58.671000Z,-0.427,0.427,-0.916
2025-09-28T05:29:59.137000Z,0.0,1.038,0.549
2025-09-28T05:29:59.593000Z,0.0,0.977,0.305
2025-09-28T05:30:00.307000Z,-0.183,0.916,-0.244
2025-09-28T05:30:00.776000Z,-0.549,0.549,-1.221
2025-09-28T05:30:01.178000Z,-0.244,0.793,-0.183
2025-09-28T05:30:02.151000Z,-0.061,1.038,0.244
2025-09-28T05:30:02.562000Z,-0.366,0.732,-0.671
2025-09-28T05:30:03.080000Z,-0.061,1.038,0.244
2025-09-28T05:30:03.081000Z,-0.427,0.732,-0.732
2025-09-28T05:30:03.426000Z,-0.61,0.366,-1.404
2025-09-28T05:30:03.433000Z,-0.366,0.732,-0.671
2025-09-28T05:30:03.892000Z,-0.427,0.732,-0.732
2025-09-28T05:30:03.892000Z,-0.305,0.61,-0.671
2025-09-28T05:30:04.204000Z,-0.122,0.732,0.488
2025-09-28T05:30:04.204000Z,-0.61,0.366,-1.404
2025-09-28T05:30:04.607000Z,-0.305,0.61,-0.671
2025-09-28T05:30:04.609000Z,-0.061,0.854,0.183
2025-09-28T05:30:04.997000Z,-0.122,0.732,0.488
2025-09-28T05:30:05.061000Z,-0.549,0.61,-1.16
2025-09-28T05:30:05.324000Z,-0.061,0.854,0.183
2025-09-28T05:30:05.500000Z,-0.305,0.61,-0.427
2025-09-28T05:30:05.644000Z,-0.549,0.61,-1.16
2025-09-28T05:30:05.888000Z,-0.061,1.038,0.183
2025-09-28T05:30:05.977000Z,-0.305,0.61,-0.427
2025-09-28T05:30:06.295000Z,-0.061,1.038,0.183
2025-09-28T05:30:06.965000Z,-0.244,0.854,-0.305
2025-09-28T05:30:07.349000Z,-0.122,0.977,0.305
2025-09-28T05:30:07.352000Z,-0.122,0.977,0.305
2025-09-28T05:30:07.681000Z,-0.183,1.282,-0.183
2025-09-28T05:30:07.682000Z,-0.183,1.282,-0.183
2025-09-28T05:30:08.022000Z,-0.366,0.854,-0.854
2025-09-28T05:30:08.023000Z,-0.366,0.854,-0.854
2025-09-28T05:30:08.959000Z,-0.793,0.305,-1.648
2025-09-28T05:30:09.274000Z,-0.427,0.671,-0.854
2025-09-28T05:30:09.281000Z,-0.427,0.671,-0.854
2025-09-28T05:30:09.784000Z,-0.61,0.549,-0.916
2025-09-28T05:30:10.189000Z,-0.305,0.671,-0.366
2025-09-28T05:30:10.190000Z,-0.305,0.671,-0.366
2025-09-28T05:30:10.603000Z,-0.366,0.671,-0.488
2025-09-28T05:30:10.605000Z,-0.366,0.671,-0.488
2025-09-28T05:30:11.015000Z,-0.427,0.732,-0.732
2025-09-28T05:30:11.016000Z,-0.427,0.732,-0.732
2025-09-28T05:30:11.409000Z,-0.427,0.793,-0.854
2025-09-28T05:30:11.410000Z,-0.427,0.793,-0.854
2025-09-28T05:30:12.595000Z,-0.061,1.282,0.305
2025-09-28T05:30:12.597000Z,-0.061,1.282,0.305
2025-09-28T05:30:12.930000Z,-0.244,0.916,-0.366
2025-09-28T05:30:12.931000Z,-0.244,0.916,-0.366
2025-09-28T05:30:13.417000Z,-0.366,0.916,-0.427
2025-09-28T05:30:13.825000Z,-0.183,1.099,-0.061
2025-09-28T05:30:14.600000Z,-0.61,0.793,-1.282
2025-09-28T05:30:14.922000Z,-0.244,0.916,-0.305
2025-09-28T05:30:15.253000Z,-0.427,0.793,-0.61
2025-09-28T05:30:15.772000Z,-0.427,0.916,-0.732
2025-09-28T05:30:15.775000Z,-0.427,0.916,-0.732
2025-09-28T05:30:16.329000Z,-0.183,0.854,0.0
2025-09-28T05:30:16.331000Z,-0.183,0.854,0.0
2025-09-28T05:30:16.750000Z,-0.427,0.549,-0.671
2025-09-28T05:30:16.767000Z,-0.427,0.549,-0.671
2025-09-28T05:30:17.160000Z,-0.244,0.671,-0.427
2025-09-28T05:30:17.161000Z,-0.244,0.671,-0.427
2025-09-28T05:30:17.574000Z,-0.183,0.916,0.0
2025-09-28T05:30:17.578000Z,-0.183,0.916,0.0
2025-09-28T05:30:18.384000Z,-0.305,0.793,-0.671
2025-09-28T05:30:18.788000Z,-0.732,0.366,-1.587
2025-09-28T05:30:18.789000Z,-0.732,0.366,-1.587
2025-09-28T05:30:19.198000Z,0.061,0.916,0.427
2025-09-28T05:30:19.199000Z,0.061,0.916,0.427
2025-09-28T05:30:19.627000Z,-0.061,0.854,0.061
2025-09-28T05:30:20.030000Z,-0.244,0.366,-0.244
2025-09-28T05:30:20.034000Z,-0.244,0.366,-0.244
2025-09-28T05:30:21.301000Z,-0.183,0.793,-0.183
2025-09-28T05:30:21.653000Z,-0.488,1.038,-0.732
2025-09-28T05:30:21.667000Z,-0.488,1.038,-0.732
2025-09-28T05:30:21.979000Z,-0.488,0.305,-1.038
2025-09-28T05:30:22.318000Z,-0.366,0.854,-0.61
2025-09-28T05:30:23.083000Z,-0.305,1.099,-0.427
2025-09-28T05:30:23.635000Z,-0.061,0.916,0.122
2025-09-28T05:30:24.107000Z,-0.122,1.282,0.061
2025-09-28T05:30:24.652000Z,-0.366,0.977,-0.427
2025-09-28T05:30:25.150000Z,-0.488,0.671,-0.916
2025-09-28T05:30:25.151000Z,-0.488,0.671,-0.916
2025-09-28T05:30:25.492000Z,-0.244,0.854,-0.183
2025-09-28T05:30:25.968000Z,-0.305,0.793,-0.305
2025-09-28T05:30:26.602000Z,-0.305,0.854,-0.427
2025-09-28T05:30:27.034000Z,-0.305,0.854,-0.305
2025-09-28T05:30:27.607000Z,-0.305,0.793,-0.427
2025-09-28T05:30:28.046000Z,-0.183,0.732,-0.061
2025-09-28T05:30:28.775000Z,-0.061,1.038,0.671
2025-09-28T05:30:28.778000Z,-0.061,1.038,0.671
2025-09-28T05:30:29.112000Z,0.0,0.61,0.427
2025-09-28T05:30:29.497000Z,0.0,0.916,0.549
2025-09-28T05:30:29.985000Z,-2.808,-0.488,-6.958
2025-09-28T05:30:30.759000Z,-0.488,0.61,-0.732
2025-09-28T05:30:31.086000Z,-1.16,0.366,-2.808
2025-09-28T05:30:31.093000Z,-1.16,0.366,-2.808
2025-09-28T05:30:31.407000Z,-0.732,0.549,-1.648
2025-09-28T05:30:31.433000Z,-0.732,0.549,-1.648
2025-09-28T05:30:31.722000Z,-0.977,0.244,-2.075
2025-09-28T05:30:31.755000Z,-0.977,0.244,-2.075
2025-09-28T05:30:32.564000Z,-0.549,0.671,-0.916
2025-09-28T05:30:33.132000Z,-0.244,0.61,-0.305
2025-09-28T05:30:33.539000Z,-0.549,0.977,-0.854
2025-09-28T05:30:33.958000Z,0.061,0.977,0.793
2025-09-28T05:30:34.359000Z,-0.061,0.916,0.427
2025-09-28T05:30:34.813000Z,-0.366,0.732,-0.427
2025-09-28T05:30:34.816000Z,-0.366,0.732,-0.427
2025-09-28T05:30:35.379000Z,-0.61,0.671,-1.221
2025-09-28T05:30:35.775000Z,-0.183,0.671,-0.244
2025-09-28T05:30:35.779000Z,-0.183,0.671,-0.244
2025-09-28T05:30:36.195000Z,-0.061,0.732,0.427
2025-09-28T05:30:37.282000Z,-0.183,0.977,-0.183
2025-09-28T05:30:37.632000Z,0.0,1.221,0.061
2025-09-28T05:30:37.954000Z,-0.549,0.549,-1.221
2025-09-28T05:30:37.955000Z,-0.549,0.549,-1.221
2025-09-28T05:30:38.299000Z,-0.61,0.61,-1.038
2025-09-28T05:30:39.425000Z,-0.793,0.793,-1.465
2025-09-28T05:30:39.736000Z,-0.183,0.732,0.0
2025-09-28T05:30:39.751000Z,-0.183,0.732,0.0
2025-09-28T05:30:40.071000Z,-0.244,0.977,-0.061
2025-09-28T05:30:40.075000Z,-0.244,0.977,-0.061
2025-09-28T05:30:40.415000Z,-0.244,0.793,-0.122
2025-09-28T05:30:41.264000Z,-0.427,0.916,-0.732
2025-09-28T05:30:41.266000Z,-0.427,0.916,-0.732
2025-09-28T05:30:41.733000Z,-0.488,0.427,-0.916
2025-09-28T05:30:42.144000Z,-0.671,0.61,-1.282
2025-09-28T05:30:42.600000Z,-0.244,0.793,-0.183
2025-09-28T05:30:43.174000Z,-0.427,0.793,-0.549
2025-09-28T05:30:43.622000Z,-0.244,0.854,-0.183
2025-09-28T05:30:44.207000Z,-0.122,1.038,0.122
2025-09-28T05:30:44.587000Z,-0.305,0.671,-0.427
2025-09-28T05:30:44.588000Z,-0.305,0.671,-0.427
2025-09-28T05:30:45.000000Z,-0.549,0.671,-0.916
2025-09-28T05:30:45.408000Z,-0.183,1.221,-0.122
2025-09-28T05:30:45.878000Z,-0.305,0.793,-0.366
2025-09-28T05:30:45.879000Z,-0.305,0.793,-0.366
2025-09-28T05:30:47.102000Z,-0.366,1.221,-0.61
2025-09-28T05:30:47.419000Z,0.427,0.305,1.648
2025-09-28T05:30:47.425000Z,0.427,0.305,1.648
2025-09-28T05:30:47.819000Z,0.61,0.977,1.16
2025-09-28T05:30:48.204000Z,-0.305,0.671,0.244
2025-09-28T05:30:48.206000Z,-0.305,0.671,0.244
2025-09-28T05:30:48.844000Z,-0.244,0.427,-0.305
2025-09-28T05:30:49.325000Z,-0.488,0.916,-0.854
2025-09-28T05:30:49.707000Z,0.854,-1.465,-2.38
2025-09-28T05:30:49.712000Z,0.854,-1.465,-2.38
2025-09-28T05:30:50.125000Z,-0.183,0.732,-0.183
2025-09-28T05:30:50.127000Z,-0.183,0.732,-0.183
2025-09-28T05:30:50.535000Z,-0.122,1.221,0.0
2025-09-28T05:30:50.563000Z,-0.122,1.221,0.0
2025-09-28T05:30:50.948000Z,-0.366,0.488,-0.305
2025-09-28T05:30:51.368000Z,-0.305,1.282,-0.549
2025-09-28T05:30:52.376000Z,-0.427,0.793,-0.793
2025-09-28T05:30:52.379000Z,-0.427,0.793,-0.793
2025-09-28T05:30:52.692000Z,-0.244,0.732,-0.366
2025-09-28T05:30:52.699000Z,-0.244,0.732,-0.366
2025-09-28T05:30:53.398000Z,-0.366,0.793,-0.732
2025-09-28T05:30:53.416000Z,-0.366,0.793,-0.732
2025-09-28T05:30:53.716000Z,-0.183,1.038,0.0
2025-09-28T05:30:53.723000Z,-0.183,1.038,0.0
2025-09-28T05:30:54.437000Z,-0.366,0.793,-0.549
2025-09-28T05:30:54.438000Z,-0.366,0.793,-0.549
2025-09-28T05:30:54.760000Z,-0.122,0.854,-0.061
2025-09-28T05:30:55.445000Z,-0.244,0.854,-0.366
2025-09-28T05:30:55.446000Z,-0.244,0.854,-0.366
2025-09-28T05:30:55.761000Z,-0.244,1.038,-0.061
2025-09-28T05:30:55.771000Z,-0.244,1.038,-0.061
2025-09-28T05:30:56.627000Z,-0.793,0.793,-1.648
2025-09-28T05:30:57.037000Z,0.488,1.892,1.343
2025-09-28T05:30:57.482000Z,0.122,-0.122,0.854
2025-09-28T05:30:57.856000Z,1.282,1.709,2.502
2025-09-28T05:30:58.523000Z,74.768,-44.434,-37.537
2025-09-28T05:30:58.860000Z,53.467,17.151,49.744
2025-09-28T05:30:58.861000Z,53.467,17.151,49.744
2025-09-28T05:30:59.338000Z,-8.301,-2.563,-17.517
2025-09-28T05:30:59.339000Z,-8.301,-2.563,-17.517
2025-09-28T05:30:59.748000Z,-17.334,-1.343,-27.893
2025-09-28T05:30:59.751000Z,-17.334,-1.343,-27.893
2025-09-28T05:31:00.212000Z,-7.446,1.221,-6.592
2025-09-28T05:31:00.838000Z,-6.226,0.916,-6.531
2025-09-28T05:31:01.652000Z,-2.38,1.282,-3.906
2025-09-28T05:31:01.966000Z,-0.793,1.16,-0.977
2025-09-28T05:31:01.977000Z,-0.793,1.16,-0.977
2025-09-28T05:31:02.287000Z,4.822,-3.479,-2.93
2025-09-28T05:31:02.299000Z,4.822,-3.479,-2.93
2025-09-28T05:31:02.917000Z,-2.563,1.16,-6.042
2025-09-28T05:31:02.918000Z,-2.563,1.16,-6.042
2025-09-28T05:31:03.559000Z,-10.132,1.953,2.014
2025-09-28T05:31:03.562000Z,-10.132,1.953,2.014
2025-09-28T05:31:04.043000Z,-104.858,5.249,-76.355
2025-09-28T05:31:04.053000Z,-104.858,5.249,-76.355
2025-09-28T05:31:04.369000Z,-19.043,-0.305,-35.278
2025-09-28T05:31:04.370000Z,-19.043,-0.305,-35.278
2025-09-28T05:31:04.885000Z,-7.629,2.197,-7.08
2025-09-28T05:31:05.334000Z,-2.319,0.732,0.732
2025-09-28T05:31:05.957000Z,0.0,0.793,-0.061
2025-09-28T05:31:06.506000Z,-0.305,0.854,-0.61
2025-09-28T05:31:06.921000Z,-0.122,0.854,-0.488
2025-09-28T05:31:07.331000Z,-1.343,0.793,0.0
2025-09-28T05:31:07.336000Z,-1.343,0.793,0.0
2025-09-28T05:31:07.737000Z,-0.305,0.793,-0.183
2025-09-28T05:31:08.205000Z,-0.732,0.854,-0.427
2025-09-28T05:31:08.207000Z,-0.732,0.854,-0.427
2025-09-28T05:31:08.763000Z,-0.122,0.854,-0.549
2025-09-28T05:31:09.166000Z,-0.305,0.793,-0.305
2025-09-28T05:31:09.171000Z,-0.305,0.793,-0.305
2025-09-28T05:31:09.640000Z,-0.244,0.854,-0.427
2025-09-28T05:31:10.185000Z,-0.366,0.793,-0.366
2025-09-28T05:31:10.189000Z,-0.366,0.793,-0.366
2025-09-28T05:31:10.597000Z,-0.488,0.854,-0.427
2025-09-28T05:31:11.677000Z,0.061,0.916,-0.671
2025-09-28T05:31:12.017000Z,0.366,0.854,-0.732
2025-09-28T05:31:12.649000Z,-0.488,0.854,-0.427
2025-09-28T05:31:13.022000Z,0.0,0.793,-0.061
2025-09-28T05:31:13.023000Z,0.0,0.793,-0.061
2025-09-28T05:31:13.670000Z,-0.427,0.793,-0.183
2025-09-28T05:31:13.993000Z,-0.61,0.854,-0.61
2025-09-28T05:31:13.999000Z,-0.61,0.854,-0.61
2025-09-28T05:31:14.497000Z,-0.366,0.793,-0.244
2025-09-28T05:31:14.501000Z,-0.366,0.793,-0.244
2025-09-28T05:31:14.899000Z,-0.488,0.793,-0.061
2025-09-28T05:31:14.903000Z,-0.488,0.793,-0.061
2025-09-28T05:31:15.311000Z,-1.831,0.854,-0.244
2025-09-28T05:31:15.722000Z,0.305,0.854,-0.732
2025-09-28T05:31:15.724000Z,0.305,0.854,-0.732
2025-09-28T05:31:16.131000Z,-0.427,0.793,-0.061
2025-09-28T05:31:17.176000Z,0.061,0.732,0.366
2025-09-28T05:31:17.178000Z,0.061,0.732,0.366
2025-09-28T05:31:17.515000Z,-0.183,0.793,-0.305
2025-09-28T05:31:18.182000Z,0.061,0.854,-0.732
2025-09-28T05:31:18.185000Z,0.061,0.854,-0.732
2025-09-28T05:31:18.499000Z,-0.549,0.854,-0.244
2025-09-28T05:31:18.501000Z,-0.549,0.854,-0.244
2025-09-28T05:31:19.201000Z,-1.038,0.793,0.122
2025-09-28T05:31:19.202000Z,-1.038,0.793,0.122
2025-09-28T05:31:19.563000Z,-0.549,0.793,-0.183
2025-09-28T05:31:20.044000Z,-0.061,0.854,-0.732
2025-09-28T05:31:20.052000Z,-0.061,0.854,-0.732
2025-09-28T05:31:20.436000Z,0.0,0.793,-0.366
2025-09-28T05:31:20.443000Z,0.0,0.793,-0.366
2025-09-28T05:31:20.850000Z,-0.244,0.793,-0.183
2025-09-28T05:31:20.865000Z,-0.244,0.793,-0.183
2025-09-28T05:31:21.303000Z,0.427,0.854,-0.916
2025-09-28T05:31:21.864000Z,-0.366,0.854,-0.427
2025-09-28T05:31:21.866000Z,-0.366,0.854,-0.427
2025-09-28T05:31:22.311000Z,-0.366,0.793,-0.183
2025-09-28T05:31:23.096000Z,0.0,0.916,-0.671
2025-09-28T05:31:23.501000Z,-0.244,0.854,-0.366
2025-09-28T05:31:23.503000Z,-0.244,0.854,-0.366
2025-09-28T05:31:23.912000Z,-0.366,0.793,-0.366
2025-09-28T05:31:23.914000Z,-0.366,0.793,-0.366
2025-09-28T05:31:24.331000Z,-0.366,0.854,-0.366
2025-09-28T05:31:24.335000Z,-0.366,0.854,-0.366
2025-09-28T05:31:24.791000Z,-0.183,0.854,-0.366
2025-09-28T05:31:24.799000Z,-0.183,0.854,-0.366
2025-09-28T05:31:25.397000Z,-0.305,0.854,-0.305
2025-09-28T05:31:25.978000Z,-0.366,0.854,-0.305
2025-09-28T05:31:26.371000Z,0.122,0.916,-0.732
2025-09-28T05:31:26.374000Z,0.122,0.916,-0.732
2025-09-28T05:31:26.789000Z,-0.061,0.854,-0.488
2025-09-28T05:31:26.792000Z,-0.061,0.854,-0.488
2025-09-28T05:31:27.805000Z,-0.61,0.793,-0.183
2025-09-28T05:31:27.811000Z,-0.61,0.793,-0.183
2025-09-28T05:31:28.122000Z,-0.366,0.854,-0.366
2025-09-28T05:31:28.129000Z,-0.366,0.854,-0.366
2025-09-28T05:31:28.826000Z,-0.305,0.854,-0.366
2025-09-28T05:31:28.832000Z,-0.305,0.854,-0.366
2025-09-28T05:31:29.153000Z,-0.244,0.854,-0.366
2025-09-28T05:31:29.747000Z,-0.305,0.854,-0.305
2025-09-28T05:31:30.270000Z,-0.244,0.854,-0.366
2025-09-28T05:31:30.665000Z,-0.244,0.793,-0.244
2025-09-28T05:31:30.704000Z,-0.244,0.793,-0.244
2025-09-28T05:31:31.089000Z,-0.244,0.854,-0.366
2025-09-28T05:31:31.090000Z,-0.244,0.854,-0.366
2025-09-28T05:31:31.498000Z,-0.305,0.854,-0.366
2025-09-28T05:31:31.911000Z,-0.305,0.793,-0.427
2025-09-28T05:31:32.377000Z,-0.366,0.854,-0.366
2025-09-28T05:31:32.954000Z,-0.305,0.854,-0.366
2025-09-28T05:31:33.326000Z,0.305,0.916,-0.671
2025-09-28T05:31:33.329000Z,0.305,0.916,-0.671
2025-09-28T05:31:34.365000Z,-0.732,0.793,0.0
2025-09-28T05:31:34.366000Z,-0.732,0.793,0.0
2025-09-28T05:31:34.692000Z,-0.061,0.793,-0.305
2025-09-28T05:31:34.701000Z,-0.061,0.793,-0.305
2025-09-28T05:31:35.388000Z,-0.366,0.854,-0.305
2025-09-28T05:31:35.765000Z,-0.305,0.793,-0.366
2025-09-28T05:31:36.406000Z,0.122,0.916,-0.732
2025-09-28T05:31:36.407000Z,0.122,0.916,-0.732
2025-09-28T05:31:36.721000Z,0.427,0.854,-0.488
2025-09-28T05:31:36.725000Z,0.427,0.854,-0.488
2025-09-28T05:31:37.229000Z,-0.244,0.854,-0.671
2025-09-28T05:31:37.661000Z,-0.305,0.854,-0.305
2025-09-28T05:31:37.683000Z,-0.305,0.854,-0.305
2025-09-28T05:31:38.125000Z,-0.427,0.793,-0.366
2025-09-28T05:31:38.664000Z,-0.305,0.793,-0.244
2025-09-28T05:31:38.665000Z,-0.305,0.793,-0.244
2025-09-28T05:31:39.103000Z,-0.244,0.854,-0.305
2025-09-28T05:31:39.483000Z,-0.183,0.854,-0.305
2025-09-28T05:31:40.087000Z,0.0,0.854,-0.366
2025-09-28T05:31:40.090000Z,0.0,0.854,-0.366
2025-09-28T05:31:40.503000Z,-0.244,0.854,-0.427
2025-09-28T05:31:40.504000Z,-0.244,0.854,-0.427
2025-09-28T05:31:40.924000Z,-0.305,0.793,-0.305
2025-09-28T05:31:41.429000Z,-0.183,0.854,-0.366
2025-09-28T05:31:41.433000Z,-0.183,0.854,-0.366
2025-09-28T05:31:41.978000Z,0.244,0.854,-0.854
2025-09-28T05:31:42.964000Z,-0.488,0.793,-0.244
2025-09-28T05:31:43.356000Z,-0.366,0.793,-0.244
2025-09-28T05:31:43.977000Z,-0.061,0.916,-0.61
2025-09-28T05:31:44.310000Z,-0.427,0.793,-0.305
2025-09-28T05:31:44.319000Z,-0.427,0.793,-0.305
2025-09-28T05:31:44.995000Z,-0.305,0.793,-0.305
2025-09-28T05:31:45.325000Z,-0.183,0.793,-0.366
2025-09-28T05:31:45.338000Z,-0.183,0.793,-0.366
2025-09-28T05:31:45.923000Z,0.61,0.732,0.061
2025-09-28T05:31:46.440000Z,-0.122,0.854,-0.671
2025-09-28T05:31:46.445000Z,-0.122,0.854,-0.671
2025-09-28T05:31:46.852000Z,-1.038,0.854,-0.61
2025-09-28T05:31:47.262000Z,-0.061,0.854,-0.122
2025-09-28T05:31:47.664000Z,-0.305,0.854,-0.549
2025-09-28T05:31:47.666000Z,-0.305,0.854,-0.549
2025-09-28T05:31:48.073000Z,0.061,0.793,-0.305
2025-09-28T05:31:48.076000Z,0.061,0.793,-0.305
2025-09-28T05:31:48.896000Z,-0.366,0.854,-0.305
2025-09-28T05:31:49.320000Z,-0.61,0.732,0.244
2025-09-28T05:31:49.719000Z,-0.488,0.854,-0.488
2025-09-28T05:31:49.720000Z,-0.488,0.854,-0.488
2025-09-28T05:31:50.133000Z,-0.549,0.793,-0.061
2025-09-28T05:31:50.595000Z,-0.244,0.854,-0.427
2025-09-28T05:31:51.176000Z,-0.427,0.793,-0.061
2025-09-28T05:31:51.742000Z,-0.366,0.854,-0.488
2025-09-28T05:31:51.743000Z,-0.366,0.854,-0.488
2025-09-28T05:31:52.266000Z,2.258,0.854,-1.038
2025-09-28T05:31:52.785000Z,-0.488,0.793,-0.061
2025-09-28T05:31:52.787000Z,-0.488,0.793,-0.061
2025-09-28T05:31:53.196000Z,-0.122,0.854,-0.488
2025-09-28T05:31:53.613000Z,-0.122,0.854,-0.488
2025-09-28T05:31:54.631000Z,-0.488,0.854,-0.183
2025-09-28T05:31:54.633000Z,-0.488,0.854,-0.183
2025-09-28T05:31:55.017000Z,-0.305,0.854,-0.366
2025-09-28T05:31:55.445000Z,-0.549,0.793,-0.244
2025-09-28T05:31:55.447000Z,-0.549,0.793,-0.244
2025-09-28T05:31:55.972000Z,0.122,0.854,-0.61
2025-09-28T05:31:56.524000Z,-0.183,0.854,-0.61
2025-09-28T05:31:56.526000Z,-0.183,0.854,-0.61
2025-09-28T05:31:57.193000Z,-0.122,0.854,-0.61
2025-09-28T05:31:57.510000Z,-0.305,0.854,-0.366
2025-09-28T05:31:57.518000Z,-0.305,0.854,-0.366
2025-09-28T05:31:57.828000Z,-0.366,0.793,-0.244
2025-09-28T05:31:58.435000Z,-0.305,0.854,-0.366
2025-09-28T05:31:58.934000Z,-0.366,0.854,-0.305
2025-09-28T05:31:59.350000Z,-0.244,0.854,-0.549
2025-09-28T05:31:59.745000Z,-0.977,0.854,-0.366
2025-09-28T05:31:59.749000Z,-0.977,0.854,-0.366
2025-09-28T05:32:00.354000Z,-0.427,0.854,-0.366
2025-09-28T05:32:00.783000Z,0.244,0.916,-0.671
2025-09-28T05:32:00.785000Z,0.244,0.916,-0.671
2025-09-28T05:32:01.183000Z,-1.892,0.793,-0.061
2025-09-28T05:32:01.186000Z,-1.892,0.793,-0.061
2025-09-28T05:32:02.260000Z,-1.099,0.793,0.183
2025-09-28T05:32:02.637000Z,0.0,0.854,-0.671
2025-09-28T05:32:03.078000Z,-0.122,0.854,-0.366
2025-09-28T05:32:03.696000Z,-0.244,0.793,-0.488
2025-09-28T05:32:04.258000Z,-0.427,0.916,-0.549
2025-09-28T05:32:04.576000Z,-0.366,0.854,-0.305
2025-09-28T05:32:04.579000Z,-0.366,0.854,-0.305
2025-09-28T05:32:04.888000Z,-0.183,0.854,-0.305
2025-09-28T05:32:04.903000Z,-0.183,0.854,-0.305
