ts_iso,x,y,z
2025-09-26T09:32:54.342010,-0.061,-0.916,-0.183
2025-09-26T09:32:54.397887,0.0,0.0,-0.244
2025-09-26T09:32:54.467081,-0.061,-0.488,0.061
2025-09-26T09:32:54.519962,0.0,-1.038,-0.244
2025-09-26T09:32:54.579277,0.061,-0.366,-0.671
2025-09-26T09:32:54.799684,-1.709,0.122,-1.526
2025-09-26T09:32:54.854393,-0.183,-0.305,0.427
2025-09-26T09:32:54.912050,-0.061,0.122,0.0
2025-09-26T09:32:55.211012,0.061,-0.305,0.183
2025-09-26T09:32:55.256146,0.122,-0.671,0.488
2025-09-26T09:32:55.311432,0.0,-0.305,-0.366
2025-09-26T09:32:55.355546,-0.183,-1.343,0.549
2025-09-26T09:32:55.650711,-0.427,-2.38,0.793
2025-09-26T09:32:55.707527,-0.366,-1.526,-0.183
2025-09-26T09:32:55.756655,-0.305,-0.183,1.282
2025-09-26T09:32:55.832140,-0.183,-1.526,0.305
2025-09-26T09:32:56.036798,0.122,7.935,0.488
2025-09-26T09:32:56.082277,0.366,7.935,-0.854
2025-09-26T09:32:56.129832,-1.587,0.61,3.54
2025-09-26T09:32:56.182083,-83.008,-10.498,-60.242
2025-09-26T09:32:56.450816,-0.122,-2.136,0.244
2025-09-26T09:32:56.502381,1.16,5.432,-4.395
2025-09-26T09:32:56.557124,-0.061,4.395,-0.061
2025-09-26T09:32:56.608561,0.244,8.179,-1.099
2025-09-26T09:32:56.870762,0.244,3.784,-1.038
2025-09-26T09:32:56.916023,0.427,2.38,-1.587
2025-09-26T09:32:56.960278,0.183,1.282,-1.038
2025-09-26T09:32:57.002529,0.0,0.854,-0.305
2025-09-26T09:32:57.310716,-0.183,1.343,0.122
2025-09-26T09:32:57.373109,-0.122,2.441,-0.122
2025-09-26T09:32:57.421410,0.061,-0.122,-0.366
2025-09-26T09:32:57.504687,0.061,0.061,-0.427
2025-09-26T09:32:57.687319,-0.122,0.977,0.061
2025-09-26T09:32:57.737205,0.0,0.916,-0.366
2025-09-26T09:32:57.788107,-0.122,0.732,-0.183
2025-09-26T09:32:57.837262,-0.061,0.122,-0.122
2025-09-26T09:32:58.072152,-0.061,-1.282,0.0
2025-09-26T09:32:58.119058,-0.061,-0.916,-0.061
2025-09-26T09:32:58.162456,-0.244,0.671,0.244
2025-09-26T09:32:58.204033,-0.122,-0.061,0.061
2025-09-26T09:32:58.483519,0.0,0.061,-0.244
2025-09-26T09:32:58.526583,0.0,-0.732,-0.305
2025-09-26T09:32:58.571696,0.0,-0.183,-0.244
2025-09-26T09:32:58.618226,0.0,-0.061,-0.305
2025-09-26T09:32:58.915274,0.0,-0.793,-0.122
2025-09-26T09:32:58.961349,-0.061,-0.854,-0.183
2025-09-26T09:32:59.001975,-0.061,-0.244,-0.183
2025-09-26T09:32:59.049385,-0.061,0.122,-0.183
2025-09-26T09:32:59.309684,0.0,-0.732,-0.061
2025-09-26T09:32:59.350818,-0.061,0.061,-0.061
2025-09-26T09:32:59.401419,-0.061,-0.549,-0.183
2025-09-26T09:32:59.451639,0.061,-0.366,-0.427
2025-09-26T09:32:59.721005,-0.061,0.183,-0.122
2025-09-26T09:32:59.778660,0.0,-0.61,-0.183
2025-09-26T09:32:59.816592,-0.305,-0.488,0.488
2025-09-26T09:33:00.125438,0.0,0.244,-0.183
2025-09-26T09:33:00.174911,0.183,0.366,-0.61
2025-09-26T09:33:00.220471,0.061,0.244,-0.427
2025-09-26T09:33:00.257560,0.0,-0.549,-0.244
2025-09-26T09:33:00.537446,0.0,-0.183,-0.183
2025-09-26T09:33:00.580458,0.0,-0.366,-0.183
2025-09-26T09:33:00.626855,-0.183,0.061,0.061
2025-09-26T09:33:00.669456,-0.122,0.0,-0.061
2025-09-26T09:33:00.947627,0.0,-0.793,-0.183
2025-09-26T09:33:00.997948,0.122,-0.977,-0.427
2025-09-26T09:33:01.047509,0.0,-0.244,-0.244
2025-09-26T09:33:01.093596,-0.122,-0.427,0.122
2025-09-26T09:33:01.354986,-0.061,-0.671,0.0
2025-09-26T09:33:01.406094,-0.183,0.427,0.122
2025-09-26T09:33:01.449430,-0.122,-0.366,0.122
2025-09-26T09:33:01.504090,-0.061,-0.366,-0.122
2025-09-26T09:33:01.768609,-0.061,0.061,-0.183
2025-09-26T09:33:01.819675,-0.122,0.0,0.061
2025-09-26T09:33:01.876149,0.0,0.122,-0.183
2025-09-26T09:33:01.934863,-0.122,0.122,-0.122
2025-09-26T09:33:02.172321,0.0,0.061,-0.244
2025-09-26T09:33:02.234037,0.061,-0.732,-0.244
2025-09-26T09:33:02.284626,-0.061,-0.916,0.0
2025-09-26T09:33:02.330194,-0.061,-0.427,-0.061
2025-09-26T09:33:02.579235,-0.122,-1.343,0.061
2025-09-26T09:33:02.634775,0.0,-0.183,-0.244
2025-09-26T09:33:02.682959,-0.122,-0.122,0.183
2025-09-26T09:33:02.724379,0.0,-0.427,-0.244
2025-09-26T09:33:02.990976,-0.122,-0.793,0.183
2025-09-26T09:33:03.039608,-0.122,-0.549,0.0
2025-09-26T09:33:03.080222,0.0,-0.122,-0.244
2025-09-26T09:33:03.152773,0.0,-0.061,-0.366
2025-09-26T09:33:03.408710,-0.183,1.038,0.122
2025-09-26T09:33:03.462025,0.122,0.122,-0.549
2025-09-26T09:33:03.514326,0.061,-0.61,-0.366
2025-09-26T09:33:03.566535,0.0,-0.854,-0.122
2025-09-26T09:33:03.820355,0.0,-0.244,-0.244
2025-09-26T09:33:03.880265,0.0,-0.427,-0.183
2025-09-26T09:33:03.978352,-0.122,-0.793,0.061
2025-09-26T09:33:04.027679,0.0,0.0,-0.122
2025-09-26T09:33:04.219512,-0.061,0.793,-0.061
2025-09-26T09:33:04.260339,0.122,0.244,-0.61
2025-09-26T09:33:04.315914,-0.061,-0.61,-0.183
2025-09-26T09:33:04.658859,-0.122,0.183,-0.061
2025-09-26T09:33:04.770322,-0.122,-0.061,0.061
2025-09-26T09:33:04.886204,-0.061,-0.793,-0.122
2025-09-26T09:33:04.956717,-0.061,-0.916,0.0
2025-09-26T09:33:05.127342,-0.061,-0.793,0.061
2025-09-26T09:33:05.266295,0.0,-0.305,-0.183
2025-09-26T09:33:05.351527,0.0,-0.366,-0.244
2025-09-26T09:33:05.403558,-0.061,-0.549,-0.061
2025-09-26T09:33:05.710363,-0.122,-0.122,0.061
2025-09-26T09:33:05.774223,-0.061,0.366,-0.183
2025-09-26T09:33:05.835389,-0.061,-0.488,0.0
2025-09-26T09:33:05.884500,-0.061,-0.488,-0.122
2025-09-26T09:33:05.979570,0.061,-0.183,-0.305
2025-09-26T09:33:06.030210,-0.061,0.549,-0.061
2025-09-26T09:33:06.415764,0.0,-0.549,-0.244
2025-09-26T09:33:06.532393,0.0,-0.61,-0.244
2025-09-26T09:33:06.593915,-0.061,-0.854,-0.061
2025-09-26T09:33:06.700912,-0.122,-0.061,0.122
2025-09-26T09:33:06.796062,-0.122,-0.61,0.061
2025-09-26T09:33:06.872295,0.0,-0.183,-0.122
2025-09-26T09:33:06.918547,0.061,-0.183,-0.305
2025-09-26T09:33:06.962928,0.0,0.366,-0.244
2025-09-26T09:33:07.030868,0.061,-0.488,-0.244
2025-09-26T09:33:07.083857,-0.061,-0.122,-0.122
2025-09-26T09:33:07.109400,0.122,-0.305,-0.549
2025-09-26T09:33:07.159678,0.122,-0.977,-0.427
2025-09-26T09:33:07.229856,-0.122,-0.244,0.061
2025-09-26T09:33:07.280358,-0.061,-0.122,-0.061
2025-09-26T09:33:07.517148,0.0,0.488,-0.366
2025-09-26T09:33:07.597154,-0.122,-0.488,-0.061
2025-09-26T09:33:07.670538,0.0,-0.977,-0.244
2025-09-26T09:33:07.731947,-0.061,-0.061,-0.061
2025-09-26T09:33:07.909242,-0.122,1.16,-0.122
2025-09-26T09:33:07.980847,-0.244,0.122,0.244
2025-09-26T09:33:08.043881,-0.183,1.77,0.061
2025-09-26T09:33:08.086037,0.061,0.0,-0.427
2025-09-26T09:33:08.319165,0.0,-0.122,-0.183
2025-09-26T09:33:08.368428,0.0,-0.122,-0.244
2025-09-26T09:33:08.440524,-0.061,-0.427,-0.061
2025-09-26T09:33:08.485168,-0.061,-0.854,-0.244
2025-09-26T09:33:08.725480,-0.122,-1.099,0.061
2025-09-26T09:33:08.767716,0.061,-0.854,-0.366
2025-09-26T09:33:08.811179,-0.183,-0.671,0.244
2025-09-26T09:33:08.852083,-0.122,0.0,0.061
2025-09-26T09:33:09.137137,-0.183,-0.732,0.122
2025-09-26T09:33:09.184434,0.0,-0.671,-0.183
2025-09-26T09:33:09.222494,0.0,-0.061,-0.183
2025-09-26T09:33:09.271292,-0.061,-0.183,-0.122
2025-09-26T09:33:09.559140,-0.122,-0.549,0.0
2025-09-26T09:33:09.627185,0.122,-1.221,-0.549
2025-09-26T09:33:09.685623,0.061,0.366,-0.305
2025-09-26T09:33:09.960498,-0.061,-0.916,-0.061
2025-09-26T09:33:10.004416,-0.183,-0.793,0.183
2025-09-26T09:33:10.043633,-0.183,1.099,0.061
2025-09-26T09:33:10.087698,0.122,-0.183,-0.427
2025-09-26T09:33:10.372434,0.0,-0.366,-0.183
2025-09-26T09:33:10.418865,0.122,0.427,-0.488
2025-09-26T09:33:10.456066,-0.061,0.244,-0.183
2025-09-26T09:33:10.515100,0.061,-0.854,-0.366
2025-09-26T09:33:10.769665,0.0,-0.488,-0.061
2025-09-26T09:33:10.816295,-0.183,0.0,0.122
2025-09-26T09:33:10.867839,-0.122,-0.122,0.0
2025-09-26T09:33:10.933787,-0.122,-0.183,0.061
2025-09-26T09:33:11.186752,-0.122,-0.671,0.122
2025-09-26T09:33:11.233068,0.183,-0.427,-0.549
2025-09-26T09:33:11.273438,-0.122,-0.366,0.061
2025-09-26T09:33:11.334907,0.0,-0.916,-0.122
2025-09-26T09:33:11.594603,-0.061,-1.038,-0.061
2025-09-26T09:33:11.637496,0.0,-0.916,-0.122
2025-09-26T09:33:11.686766,-0.122,0.549,-0.061
2025-09-26T09:33:11.733090,-0.061,-0.61,-0.061
2025-09-26T09:33:12.084481,-0.061,-0.305,0.0
2025-09-26T09:33:12.127820,0.061,-0.305,-0.305
2025-09-26T09:33:12.176272,-0.061,-0.793,-0.061
2025-09-26T09:33:12.220786,-0.061,0.0,-0.061
2025-09-26T09:33:12.416665,-0.061,-0.366,-0.061
2025-09-26T09:33:12.468830,-0.061,-0.671,-0.183
2025-09-26T09:33:12.518692,0.0,-0.671,-0.122
2025-09-26T09:33:12.561975,0.0,-0.366,-0.183
2025-09-26T09:33:12.821112,-0.122,-0.061,0.061
2025-09-26T09:33:12.887597,-0.183,-0.244,0.122
2025-09-26T09:33:12.932296,0.0,0.244,-0.244
2025-09-26T09:33:12.975315,0.0,0.122,-0.366
2025-09-26T09:33:13.251896,0.0,-0.549,-0.183
2025-09-26T09:33:13.303030,0.0,-0.549,-0.244
2025-09-26T09:33:13.348640,0.0,-0.427,-0.183
2025-09-26T09:33:13.392402,0.0,0.122,-0.183
2025-09-26T09:33:13.643518,-0.122,0.183,0.0
2025-09-26T09:33:13.686794,0.0,0.488,-0.366
2025-09-26T09:33:13.733075,-0.061,0.549,-0.183
2025-09-26T09:33:13.772496,0.122,0.244,-0.61
2025-09-26T09:33:14.056251,0.122,-0.854,-0.427
2025-09-26T09:33:14.102133,0.0,-1.465,15.564
2025-09-26T09:33:14.142490,-0.183,-1.343,0.244
2025-09-26T09:33:14.600685,-0.183,-0.732,0.244
2025-09-26T09:33:14.661727,-0.244,-1.099,0.366
2025-09-26T09:33:14.707202,-0.183,-0.488,0.122
2025-09-26T09:33:14.738885,-0.061,-0.183,-0.122
2025-09-26T09:33:15.081580,0.0,0.0,-0.183
2025-09-26T09:33:15.125356,0.0,-0.244,-0.244
2025-09-26T09:33:15.165563,-0.122,-0.427,0.0
2025-09-26T09:33:15.207741,-0.061,-0.488,-0.122
2025-09-26T09:33:15.252897,-0.183,-0.488,0.244
2025-09-26T09:33:15.300678,0.0,-0.488,-0.183
2025-09-26T09:33:15.488291,0.0,-1.221,-0.244
2025-09-26T09:33:15.535758,0.0,-0.488,-0.122
2025-09-26T09:33:15.599350,-0.122,0.183,0.061
2025-09-26T09:33:15.658789,0.0,-0.61,-0.183
2025-09-26T09:33:15.907345,-0.061,-0.244,0.0
2025-09-26T09:33:15.949993,0.0,-0.427,-0.183
2025-09-26T09:33:15.991591,0.0,-0.732,-0.244
2025-09-26T09:33:16.035113,-0.244,0.0,0.183
2025-09-26T09:33:16.306661,0.122,-0.671,-0.427
2025-09-26T09:33:16.353851,-0.061,-0.488,0.0
2025-09-26T09:33:16.397310,-0.183,0.122,0.183
2025-09-26T09:33:16.446507,-0.061,-0.549,-0.061
2025-09-26T09:33:16.761839,-0.122,-0.122,0.061
2025-09-26T09:33:16.803749,0.061,-0.916,-0.244
2025-09-26T09:33:16.849991,0.061,0.0,-0.305
2025-09-26T09:33:16.892460,0.061,-0.183,-0.366
2025-09-26T09:33:17.128134,0.122,0.0,-0.488
2025-09-26T09:33:17.170784,-0.061,-1.465,0.061
2025-09-26T09:33:17.231126,-0.122,-1.221,0.122
2025-09-26T09:33:17.271892,-0.183,0.549,0.183
2025-09-26T09:33:17.536027,-0.183,0.0,0.183
2025-09-26T09:33:17.586778,-0.427,0.183,0.732
2025-09-26T09:33:17.637278,-0.122,0.244,0.0
2025-09-26T09:33:17.676270,0.061,-0.854,-0.366
2025-09-26T09:33:17.945212,0.0,-0.427,-0.305
2025-09-26T09:33:17.979040,-0.061,-0.427,-0.061
2025-09-26T09:33:18.026385,-0.061,-0.488,-0.122
2025-09-26T09:33:18.079023,-0.183,-0.183,0.183
2025-09-26T09:33:18.351854,-0.061,-0.366,-0.061
2025-09-26T09:33:18.435395,-0.061,-1.221,0.0
